comment_id,text
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGY_JqP21U,"Damn android people are mad salty in here, just let the man enjoy the feature once it releases and move on. Yes we know it’s been a basic feature on android forever, no one is denying that and no one is saying it’s innovative. People are just excited to have features that iPhone didn’t have before finally getting implemented into iOS."
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AG_P97N-s_,Android fanboys complain that iOS doesn’t have these feature and then when iOS gets them they complain that android did it first. You can’t win with these people.
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGXlymalSa,@RedViolet you can do the same in Android
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGXqKLU9zM,both parties are correct apple is more minimalistic and better but it doesnt justify its pricepoint and random 500$ dollar increase for budget of phones with good cameras acros the entire industry.
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGXtPVWDnb,making its execution stil worse.
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGYeNgEiTV,I gave up on iOS years ago and cannot believe this is being introduced now
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGYkMJshsT,"@RedViolet You know Android voicemail to text too, right?"
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGYuWnaO9b,Just decline it by pushing side button
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGZFkQBkAS,Jesus christ these android fanboys are so desperate for attention. Who cares if Android has it first? It’s good that Apple  added these features. Bragging about your favourite OS having the features first is just childish.
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGe04CzlYf,But... you always had the option to exit from the call screen without interrupting the call on iPhone.
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGW0QbrWkL,Been on Android for years
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGZBcoG-fG," @naturedetectiveminecraft6362  It's also honestly hilarious how Android still only have 2-3 years of software support after all these years even though Apple supported the iPhone 3GS for 4 years way back since 2009. Not to mention every other modern smartphone is literally a copy of the original iPhone :), and let's not forget how android blatantly stole home gestures last year. Both OS steal from each other, there's nothing wrong with that--however people who complain about ""copying"" are just braindead fanboys tbh"
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGYPwVgpq0," @naturedetectiveminecraft6362  so what if it's been on android? It's not a competition, if you want to use android go ahead, who cares. You don't have to impose your ""phone type"" on anyone who doesn't use it. There's no master race for phones, just let people use what they want. Why do you really care?"
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGYQeZoYiB,@Nature Detective Minecraft ok but like did I ask? Idc if it’s been on android
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGWcafBQMV,"As an iPhone convert, androids had the innovation but apple definitely executes better."
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGWrqu22O1, @dylanheflin3666  how tf does it exactly do it better 😂. Androids one has extra options but iphone one is so basic. It's STILL behind on everything it copies from android
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGXZou_-HO, @dylanheflin3666  Apple makes everything more aesthetic
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGXV8_KOS6,"Jesus, the android fanboys are horrible in this comment section"
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29AGXiQn6Wq_,"Macabre and apple fanboys i like both i have used both, they are good in their own way"
UgxoCdmEaSiLYIe12yB4AaABAg.9AGTcP2DMn29BX0ItqVjGP," @MacabreCODM  Android user here, I agree with that"
Ugy5n5flnQKTMZY0V054AaABAg.9AGZ1oHrVxY9AGaLyEQlvk,"Japanese keyboards *     you don’t need to get a Japanese iPhone just to use emoji search. It’s not entirely ios14 useful, but it’s enough"
Ugy5n5flnQKTMZY0V054AaABAg.9AGZ1oHrVxY9AGdZ15PPwB,Ive had Apple emoji search for years here in New Zealand
Ugy5n5flnQKTMZY0V054AaABAg.9AGZ1oHrVxY9AGdqi7q0rA,Joshwa Katzio what seriously! I live in the uk. Help me get it too 😭
Ugy5n5flnQKTMZY0V054AaABAg.9AGZ1oHrVxY9AGeUXIFoaY,lol
Ugxzey6ISgObtQErI4x4AaABAg.9AU_c2Vu2pv9AXx6HUflE-,You can turn off camera
Ugxzey6ISgObtQErI4x4AaABAg.9AU_c2Vu2pv9AZnGHYDNhw,VFXPlug thats not what he meant..
Ugxzey6ISgObtQErI4x4AaABAg.9AU_c2Vu2pv9A_h7v6qUhb,VFXPlug It’s less suspicious if you just pause.
Ugxzey6ISgObtQErI4x4AaABAg.9AU_c2Vu2pv9AXZe9-SXTp,😂😂
Ugxzey6ISgObtQErI4x4AaABAg.9AU_c2Vu2pv9AfTNWq_pIq,I hate it
Ugxzey6ISgObtQErI4x4AaABAg.9AU_c2Vu2pv9Ax7DSB7w3V,Can you do it with an iPhone 8+ too?
Ugxzey6ISgObtQErI4x4AaABAg.9AU_c2Vu2pv9B-l7182UAb,Taylor Meads yes
Ugxzey6ISgObtQErI4x4AaABAg.9AU_c2Vu2pv9Aby2jIFpaC,call me out for whatttt 🥺🤣
Ugxzey6ISgObtQErI4x4AaABAg.9AU_c2Vu2pv9And9Fer2OK,That feature is already introduced on iPadOS
Ugxzey6ISgObtQErI4x4AaABAg.9AU_c2Vu2pv9B6TwK3BAJZ,Pain.
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9B55f476wzp,PiP has been available on iPads for a while and Youtube premium doesn't support it there. Can't imagine they will on the iPhone.
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9DQ51xgWEp8," @JamesRoyceDawson  Well, Google is already testing PIP for iPhones"
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9BfNVMTXbmW,"Apple: Joke's on you Youtube
Youtube: Bans Apple users from using Youtube"
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9BlCaq4oghb,I dont think you understand what youtube premium offers.
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9BgQvesoQCY,Android users : 👁👄👁
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9BvNse__LKM,Ads?
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9BvpR_FQW0D, @CurtKobe  youtube vanced exists. Search it up if you dont wanna pay for youtube premium but want pip and no ads on android
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9C2aVUYs33o,Cameron hilton they don’t watch how we do bro
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9Cnl7S4SiZG,YES
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9DETTeBCiWW,Lmao Android had it for a very long time
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9DG0W4BNIhV,I only use YouTube premium for downloading 600+ videos on my 1TB iPad all because my wifi is too pathetic to load a 1080p video. That’s literally the only reason apart from getting no ads
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9DHUtk2cD1s,"Bitz the Fox ... dam , smart ! Work WiFi sux.. great idea🤓 .. be safe🥰😷"
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9DaRrCl3Ag8,doesn’t work for youtube app unfortunately so not really at all
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9BJrIfw18IW,No. You actually cant use picture in picture for any music type videos. Its the same in android
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9Bbiubq3wKV, @bab3300  u pretty much could honestly
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9DVNBu83cru,"Babla u can on iphone at least, u go on yt on google and u can have music in the background"
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9BPidAhiwyU, @bab3300  almost ever video player does that on Android lol
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9BLI--h_oYM,I was thinking the same thing
UgxsJrbK6Qug33gnXMN4AaABAg.9Avf9ySu4LK9DKJmyQEGqS,"iOS 14 support PiP in apple Maps, Waze, YouYube, Facebook videos like android does?"
UgzD9r0NRLzjg5r5wPZ4AaABAg,Kids with strict parents finding out u can hide a home screen 👁👄👁
UgzCsXoREi906H98yyh4AaABAg,"Apple: listen to YouTube music while doing other stuff 
YouTube premium:"
UgzulDLqAzV0bGfSGC54AaABAg,"As a full-time video editor, I'mma throw you a virtual high-five, bud. Great work."
UgyqnuMrJuj35oWfn2B4AaABAg,"“you can finally hide apps you dont use”
holy shit they finally added a feature that i might actually use"
UgytgQ--KB1SlEJlBiR4AaABAg,"Marques: uses Siri shortcut to open google assistant.
Siri in the background: am I a joke to you? sad Siri noises"
UgyRu2PY4_EHNdlbmVx4AaABAg,"I was expecting him to say “so iOS 14 came out yesterday and Iv been using it for 2 weeks, here’s what I think”"
Ugy5EfP8OvRvHztTTal4AaABAg,"7:37 - “Donde Esta La Bibliotecta” 😂
Community was such an awesome show! 👌🏽"
UgxjsZKzN1gEvTSGcgt4AaABAg,I love how he acts as if he wasn't using it for the past 2 weeks
UgzKhyu3Re_fL-UijNF4AaABAg,android user here: I quite like the tapping on the back features
UgxeoUd8yxYSuRHSxUB4AaABAg,"Jailbreak: Makes something new
iOS Developers: Write that down write that down!"
UgzDDQdyWQKRiTF4JY14AaABAg,"Finally, now I can play Clash Royale without some ***hole calling me mid game and ruining my game."
UgwEDXP8CAxYsEzp52V4AaABAg,"I was expecting Marques to say: ""So I've been using iOS 14 for about a week now"""
Ugyq_2VPShjXOQEUhIF4AaABAg,“It took a decade but it’s finally here.” Lol
UgxbFC91JHGAzPEAEiF4AaABAg,Being partially deaf I'm loving the sound notifications and the ability to look something up when using Facetime. Great video - really clear thanks - have shared it.
UgxFFb4bQ5uXvToEcsd4AaABAg,This man will never stop flexing with his camera resolution.
UgxzLnxtENf-aucaPpl4AaABAg,"i love these “quality of life” updates. no new MAJOR features, just easier to access, navigate and use. the new feature with calls not taking up the entire screen is a big one for me."
UgxtMz2XYQMR2t4fHo14AaABAg,"""I'm looking forward to having my Tesla widget where I can unlock the truck of my car just with a button."" And here I am."
UgxBoJSPMACuw-zern14AaABAg,7:20 Namaste 🙏🏻 ( Greetings without spreading infections 😊)
UgxuXSSIR2LAYAjLmHh4AaABAg,"Me: Wiping my ass
Apple Watch: Vibrates Wipe for more 20 seconds"
Ugya6VGrs4AC0nspkGZ4AaABAg,"Apple looking at the jailbreak community: ""WRITE THAT DOWN WRITE THAT DOWN"""
UgzD9r0NRLzjg5r5wPZ4AaABAg.9APfQkKJMuZ9AVeO-3gEhF,i was so happy to see that
UgzD9r0NRLzjg5r5wPZ4AaABAg.9APfQkKJMuZ9AWIfi7lzIc,Taylor Goss just be a good person you should have nothing to hide
UgzD9r0NRLzjg5r5wPZ4AaABAg.9APfQkKJMuZ9AVx6KTmP95,YESSSS
UgzD9r0NRLzjg5r5wPZ4AaABAg.9APfQkKJMuZ9AXYZ84SdAd,OMG THANK YOU I NEVER REALISED YOU ARE MY SAVIOUR!!!!!!!!!!!!!!!!!!!!
UgzD9r0NRLzjg5r5wPZ4AaABAg.9APfQkKJMuZ9AV2WRFxSca,You can probably turn it off in Apple family
UgzD9r0NRLzjg5r5wPZ4AaABAg.9APfQkKJMuZ9AXFWdGVbml,Yh that’s right
UgzD9r0NRLzjg5r5wPZ4AaABAg.9APfQkKJMuZ9AXTZhpIEbS,Actually me!
UgzD9r0NRLzjg5r5wPZ4AaABAg.9APfQkKJMuZ9A_PuO4jfrU,It's been in Android for like 8 years
UgzCsXoREi906H98yyh4AaABAg.9AKfo6zPz4Z9AKpxoAsX6y,That’s what I thought 😂😂😂 the old safari-YouTube thing is back!!!
UgzCsXoREi906H98yyh4AaABAg.9AKfo6zPz4Z9AKuuULkjPe,"YouTube doesn’t work with picture in picture on iPad, probably won’t work on iPhone. They probably did this bc of YouTube premium lmao"
UgzCsXoREi906H98yyh4AaABAg.9AKfo6zPz4Z9ALNlAJq5YC,ricecrispymeat you can watch YouTube on split screen on iPad and use the other portion of the screen to do something else
UgzCsXoREi906H98yyh4AaABAg.9AKfo6zPz4Z9ALGIfIrScb," @ricecrispymeat9155  samsung can still do that, but without music."
UgzCsXoREi906H98yyh4AaABAg.9AKfo6zPz4Z9AKtIWCVvU2,"I probably won’t let you split screen when watching music videos, the same as Samsung"
UgzCsXoREi906H98yyh4AaABAg.9AKfo6zPz4Z9AM3IB-PHm4, @HectordGTO  too bad this isn't a Samsung video
UgzCsXoREi906H98yyh4AaABAg.9AKfo6zPz4Z9AMX6Ovwn3n,You tube vanced haha
UgzCsXoREi906H98yyh4AaABAg.9AKfo6zPz4Z9ALLFrxHmrM,lol
UgzCsXoREi906H98yyh4AaABAg.9AKfo6zPz4Z9ALVzbIis2y,Shhhhhhh
UgzCsXoREi906H98yyh4AaABAg.9AKfo6zPz4Z9AMYgRgwRdW,Spotify:
UgzCsXoREi906H98yyh4AaABAg.9AKfo6zPz4Z9AQI8Nbc47c,"If you have an android, there is a app called youtube vanced where you can get everything as said."
UgzCsXoREi906H98yyh4AaABAg.9AKfo6zPz4Z9ALLv5L0Sel,Android: 🥱
UgyqnuMrJuj35oWfn2B4AaABAg.9AGWADn1iGl9AGaLB-bqNl,Hides my ph premium app
UgyqnuMrJuj35oWfn2B4AaABAg.9AGWADn1iGl9AGamScW6qo,As an Android user I'm happy for Apple.
UgyqnuMrJuj35oWfn2B4AaABAg.9AGWADn1iGl9AGb4boFKH0, @mryup6100  we need more people like you
UgyqnuMrJuj35oWfn2B4AaABAg.9AGWADn1iGl9AGbMFfhguZ," @mryup6100  yep.. been using android since galaxy s2 days.. why cant we all just be friends?

Its fun to tease ios users a bit though.. specially since my brother and sister use it"
UgyqnuMrJuj35oWfn2B4AaABAg.9AGWADn1iGl9AG_wwHckFf,That android has for 100 years
UgyqnuMrJuj35oWfn2B4AaABAg.9AGWADn1iGl9AG_uvz_XrO,"I can't believe Apple didn't have app drawer or hiding apps feature omg :D what a joke, also I thought widgets were already on iPhone, it's very old thing on Androids and almost perfected now."
UgyqnuMrJuj35oWfn2B4AaABAg.9AGWADn1iGl9AGaMoZEllW, @Aldraz  They did have widgets in the past but they could only be place in the left most home page
UgyqnuMrJuj35oWfn2B4AaABAg.9AGWADn1iGl9AGb1RdPrAH, @Aldraz  they have had widgets for years now but not on the homescreen
UgytgQ--KB1SlEJlBiR4AaABAg.9AHc9hdgdfB9AHlujaJPO1," Mario  We all talk shit about huawei, but Google is just as bad."
UgytgQ--KB1SlEJlBiR4AaABAg.9AHc9hdgdfB9AHuPqGsmeT, @amallica  Every company is like that just depends on whether you care about your data being Known by those companies
UgytgQ--KB1SlEJlBiR4AaABAg.9AHc9hdgdfB9AHpkUs33sC," Mario  Still, I find google assistant much superior in day-to-day use, so they can have my personal data."
UgytgQ--KB1SlEJlBiR4AaABAg.9AHc9hdgdfB9AHtStYXBVu,Mario google itself lives off that.
UgytgQ--KB1SlEJlBiR4AaABAg.9AHc9hdgdfB9AHvJ38VO2O,Jet the pet
UgytgQ--KB1SlEJlBiR4AaABAg.9AHc9hdgdfB9AJW0jnUJY6, @arujbansal  lmao hi
UgytgQ--KB1SlEJlBiR4AaABAg.9AHc9hdgdfB9AHkYzGKOjp, Mario  siri still mines all your data its just not as obvious
UgytgQ--KB1SlEJlBiR4AaABAg.9AHc9hdgdfB9AHlymlUiLW,Dylan O Dwyer bro chill with all this info
UgytgQ--KB1SlEJlBiR4AaABAg.9AHc9hdgdfB9AHuRpB8Aut, Mario  well siri listens to you all the time and the conversation is sent to contractors the contractors admitted it to forbes and sent proof to them of the conversation they heard
UgytgQ--KB1SlEJlBiR4AaABAg.9AHc9hdgdfB9AHulBkS1Cj, Mario  Atleast Google shows you all the Data they collect and Allow you to delete but with Apple You are not really sure whether they don't collect your Data.(They do but just won't tell you).
UgytgQ--KB1SlEJlBiR4AaABAg.9AHc9hdgdfB9AHt1ijEhPe,Mario who says apple don’t store all that shit about you too? What if Apple are just making it much harder to find and disable. I’ve not done any research into it but I really wouldn’t be surprised
UgytgQ--KB1SlEJlBiR4AaABAg.9AHc9hdgdfB9AHmn8_qIdr, Mario  i didnt even read that cos i know that its a load of bs about how apple is better than android when there litaraly making ios into android with ios 14
UgytgQ--KB1SlEJlBiR4AaABAg.9AHc9hdgdfB9AHvuPnMJ0L,Dylan O Dwyer Wow that’s very ignorant of you it’s not even about what you just said
UgytgQ--KB1SlEJlBiR4AaABAg.9AHc9hdgdfB9AHxoASNRJA,Dylan O Dwyer We’re sorry that knowledge makes your head hurt. You can go back to watching baby shark videos now on your Android phone now.
UgyRu2PY4_EHNdlbmVx4AaABAg.9AP1QJSfuGR9AQFg7hIGBj,RedOrange12098 when does it come out or has it already and what apple things is it coming on
UgyRu2PY4_EHNdlbmVx4AaABAg.9AP1QJSfuGR9AQGUf4TC5K,DJ Pig September
UgyRu2PY4_EHNdlbmVx4AaABAg.9AP1QJSfuGR9ASViq6Tvh6,DJ Pig technically it didn’t come out yet but I have the update on apple from a tiktok
UgyRu2PY4_EHNdlbmVx4AaABAg.9AP1QJSfuGR9ARAWCNQ-N_,The OIS 14 is coming in september on my iPhone 6s
UgyRu2PY4_EHNdlbmVx4AaABAg.9AP1QJSfuGR9AR0AkyBQ_F,When will people leave this joke alone
UgyRu2PY4_EHNdlbmVx4AaABAg.9AP1QJSfuGR9ARyZ8hormk,How do you download
UgyRu2PY4_EHNdlbmVx4AaABAg.9AP1QJSfuGR9AS6ktONnZY,It's Alex 509 you have to be a developer at the moment..
UgyRu2PY4_EHNdlbmVx4AaABAg.9AP1QJSfuGR9AUM8x2YRPa,not funny at all
UgyRu2PY4_EHNdlbmVx4AaABAg.9AP1QJSfuGR9AXEirL0AdK,Wait really
UgyRu2PY4_EHNdlbmVx4AaABAg.9AP1QJSfuGR9AXZbzDBfNQ,😂😂
UgyRu2PY4_EHNdlbmVx4AaABAg.9AP1QJSfuGR9AYMtLain7u,Lol I was let down when he only said 1 day.
UgxjsZKzN1gEvTSGcgt4AaABAg.9AGSm0jJEDS9AGXVz0Pim9,😁😄
UgxjsZKzN1gEvTSGcgt4AaABAg.9AGSm0jJEDS9AGXuovdOS2,why is no ones reply actually responding to the comment🤣stfu weirdos
UgxjsZKzN1gEvTSGcgt4AaABAg.9AGSm0jJEDS9AGUca8hFJH,"Becoz widgets aint  too important to real ios user not like andorid gimick user...btw, this ios14 gonna attract more andorid user to move from andorid to ios, so this a win for apple, but apple user i am not updating"
UgxjsZKzN1gEvTSGcgt4AaABAg.9AGSm0jJEDS9AGXuzTbg7K,Muhammad Areef no cap not my update
UgxjsZKzN1gEvTSGcgt4AaABAg.9AGSm0jJEDS9AGVBFTUATl,Muhammad Areef ok nerd
UgxjsZKzN1gEvTSGcgt4AaABAg.9AGSm0jJEDS9AGWI19wJGz, @fuckoff5191  just cuz they waited till forever to add this one doesn't make them not copying. Infact the scrolling up or down for shortcuts was copied from Android like 3 years after Android had it. Honestly.
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIHWTVJ_Gy,I know for Samsung that the Bixby button can be mapped in a similar manner. Like mine opens up the camera and on two clicks opens up Bixby. Don't know if other Android phones have similar features though
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIDjJGT8Vj,that feature was also in Android when every Android had fingerprint scanner at their back. you can use gestures and taps on the scanner. but in display fingerprint scanners ruined it.
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AI_HYslc7F," @vigneshkumar_003  I miss the RMFP so bad. I honestly really hate the under screen sensor on my S10. I've had it over a year, and I'd jump at the opportunity to have the same phone with a RMFP. Too bad all flagships have moved away."
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIIV95tekv,Ya I own an S9 plus and I have mapped  single press bixby button to launch camera(wished It would work on the lock screen too) and the back scanner to show notification also changed the lock screen bottom apps to flash light and camera and did some bixby routine(like to olny rotate in certain apps and made a screen turn off timerm gesture for 10 min so I toggle it to cycle between 10 mins and 2 mins)
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIJNTBHIV6,where actually was a leak or something showcasing this feature on pixel
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIU50nhNCX,Any idea if it will work with a case on / with a skin?
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AILdoMIXfp,I like that lol
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIMDnAn6XH,"Agreed - my Pixel 3a has a fingerprint scanner on the back, so it must be possible to map?"
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIMNx5SnYF,Pixel also have it
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIN7IwE1kR,"My Huawei P20 Pro has the same feature but on the Display, like knocking on the screen 2 Times it will take a Screenshot"
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIPm7DIyBo,That's the biggest thing I'd like to see copied too
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AITXsTh3wI,I’m trying to get Alexa to work with a double tap. I’m not sure how to do that. Shortcuts app doesn’t support Alexa.
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIUOrBb2LA,"Bruh, if there wasn't already an app for it, wait a day, I'm sure devs are right on it. Android will get it tomorrow if it wasn't already there."
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIUZGXPjrH,I tried it but turned it off because it kept activating all the time when I moved my phone between hands or placing it down somewhere but I hope they improve it or something.
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIVRaamCPf,remember squeeze on pixel and htc.. 😂
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIW8PkHXop,Some One Plus have it
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIYERQ0WAT,"Amazingly I was using double tap back of the phone to wake up on Very Old Nokia X2-DS (android version).
I will don't know was it a feature or a defect. 😂"
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AI_5j_Il62,One plus had this since the beginning. Also you can personalize this with Nova Luncher in Android
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIJcW7bOp2,rockymine I’m sure you like that bloatware too. It took my about 2 weeks to adjust to iOS after using Android for years but now I can not even imagine going back to Android.
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIMNacApn9," @johnnybravo2910  What do you mean by ""bloatware"" ?"
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIV1pEbyZr," @johnnybravo2910   I literally just restored an iphone from scratch without backup.  guess what 35 APPS!!!!  in comparison, a pixel has a third of that.  bloatware my ass."
UgzKhyu3Re_fL-UijNF4AaABAg.9AI6zYeuGeu9AIWK-wPCJv," @johnnybravo2910  I don't like to argue about this, but what you said is absolutely right,,,,Its like there are a lot more features on android than apple even if controlling ui is more narrow for its own good,,,its like a new car vs a classic car..It might not have all the new features but its better for the user.."
UgxeoUd8yxYSuRHSxUB4AaABAg.9AGfEPpEYmk9AGibyhuN72,"I believe this actually has happened to some tweaks, including Control Center iirc"
UgxeoUd8yxYSuRHSxUB4AaABAg.9AGfEPpEYmk9AGi_-g7I-h,They Prolly allow jailbreaks to happen on purpose so That tweaks can be made Then They steal it. Every Single feature of iOS to this day has been a tweaks on jailbreak back in the days
UgxeoUd8yxYSuRHSxUB4AaABAg.9AGfEPpEYmk9AGjKCasRhN,Shit people still jailbreak their phones? I haven’t done that since I stopped playing Minecraft PE cause I was that kid with modded Minecraft in school😂
UgxeoUd8yxYSuRHSxUB4AaABAg.9AGfEPpEYmk9AGjLIf37mr,Same for Android and custom ROMs. I wish it was encouraged rather that punished.
UgxeoUd8yxYSuRHSxUB4AaABAg.9AGfEPpEYmk9AGnEwbPtjJ,Facts
UgxeoUd8yxYSuRHSxUB4AaABAg.9AGfEPpEYmk9AGnnFqbpsc,"I have an Ipad pro and I think Apple dont mind anymore for extras thing. ""If you dont listen customers, jailbreak will do that"""
UgxeoUd8yxYSuRHSxUB4AaABAg.9AGfEPpEYmk9AGoQwzC7I1,That’s how the entire world works. They made the phone after all
UgxeoUd8yxYSuRHSxUB4AaABAg.9AGfEPpEYmk9AGip5R2EWg,Android does that too
UgxeoUd8yxYSuRHSxUB4AaABAg.9AGfEPpEYmk9AGjHjYyh7Y,Victor Barbosa honestly mate you didn’t have to comment that we all know and your just going to start another phone war
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJUjlNGCjs,Or minecraft
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AK8xyHjDKU,Dave Chhetri 🤦🏻‍♂️
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJX89z0R31,@squiddi what's ur clash name and d name of ur clan
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJYWLxmG_w, @semiloremathew5909  come to my clan TheGoodTryers
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJYa8af2_8,YEEEEES
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJo7uzQkkY,Should've bought android 😂
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKV6bZIwHM,Or while watching porn
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKXOhpRvvi,bassam abdullaziz that is a valid statement.
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJZ0kZrA9f,Guided access
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKW0qzjDXE,Mayur Faria .........waste of time
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJjwVXK-xG,And at the same time watching a video on how to not be trash at clash
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJkljzYk9I,__ Squiddi that's so true xD!
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJnMQafJ2l,just turn on do not disturb
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJnOS5qNro,oh wait
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJpESyXdg5,"I have shortcuts turn on do not disturb everytime i open games, turn off WiFi, turn on cellular, reduce volume, turn off low power mode. Kinda like game mode on most android stuffs. 

I heard somewhere in iOS 14 there is a game mode, no one mentioned it though, so maybe it's not there."
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJpvfERPTy,Lmao I’m just glad I can ignore people without actually declining the call
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJq7paI-TU,Man I used to be god tier than night comes and a bunch of people with asian names absaloutley destroy me 😭😭😭
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJtosZReb7,Ify
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJyFeu3NmR,I loved that feature on Huawei and when I switched to iPhone it was annoying but now I can’t wait for iOS 14
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AK2iUbb-6u,Ya u could 1v1 me im in ultimate champion
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AK4_wtzAJS,Welcome to 2010
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AK9CC1dgEU,LMAOO
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKAeoNuycs,BROOO SAME!!
